,Filepaths,Label
3555,..\..\data\raw\FoodClassification\chapati\026.jpg,chapati
3556,..\..\data\raw\FoodClassification\chole_bhature\231.jpg,chole_bhature
3557,..\..\data\raw\FoodClassification\momos\191.jpg,momos
3558,..\..\data\raw\FoodClassification\idli\143.jpg,idli
3559,..\..\data\raw\FoodClassification\dal_makhani\116.jpg,dal_makhani
3560,..\..\data\raw\FoodClassification\pakode\048.jpg,pakode
3561,..\..\data\raw\FoodClassification\chole_bhature\317.jpg,chole_bhature
3562,..\..\data\raw\FoodClassification\chai\371.jpg,chai
3563,..\..\data\raw\FoodClassification\dhokla\024.jpg,dhokla
3564,..\..\data\raw\FoodClassification\kadai_paneer\252.jpg,kadai_paneer
3565,..\..\data\raw\FoodClassification\fried_rice\352.jpg,fried_rice
3566,..\..\data\raw\FoodClassification\butter_naan\062.jpg,butter_naan
3567,..\..\data\raw\FoodClassification\jalebi\202.jpg,jalebi
3568,..\..\data\raw\FoodClassification\pakode\073.jpg,pakode
3569,..\..\data\raw\FoodClassification\momos\146.jpg,momos
3570,..\..\data\raw\FoodClassification\masala_dosa\282.jpg,masala_dosa
3571,..\..\data\raw\FoodClassification\chai\009.jpg,chai
3572,..\..\data\raw\FoodClassification\chapati\141.jpg,chapati
3573,..\..\data\raw\FoodClassification\butter_naan\315.jpg,butter_naan
3574,..\..\data\raw\FoodClassification\samosa\037.jpg,samosa
3575,..\..\data\raw\FoodClassification\fried_rice\250.jpg,fried_rice
3576,..\..\data\raw\FoodClassification\kadai_paneer\089.jpg,kadai_paneer
3577,..\..\data\raw\FoodClassification\butter_naan\209.jpg,butter_naan
3578,..\..\data\raw\FoodClassification\burger\048.jpg,burger
3579,..\..\data\raw\FoodClassification\pakode\186.jpg,pakode
3580,..\..\data\raw\FoodClassification\pizza\121.jpg,pizza
3581,..\..\data\raw\FoodClassification\idli\110.jpg,idli
3582,..\..\data\raw\FoodClassification\butter_naan\072.jpg,butter_naan
3583,..\..\data\raw\FoodClassification\chole_bhature\365.jpg,chole_bhature
3584,..\..\data\raw\FoodClassification\samosa\247.jpg,samosa
3585,..\..\data\raw\FoodClassification\idli\022.jpg,idli
3586,..\..\data\raw\FoodClassification\jalebi\293.jpg,jalebi
3587,..\..\data\raw\FoodClassification\chapati\161.jpg,chapati
3588,..\..\data\raw\FoodClassification\kadai_paneer\393.jpg,kadai_paneer
3589,..\..\data\raw\FoodClassification\butter_naan\067.jpg,butter_naan
3590,..\..\data\raw\FoodClassification\pav_bhaji\175.jpg,pav_bhaji
3591,..\..\data\raw\FoodClassification\pizza\124.jpg,pizza
3592,..\..\data\raw\FoodClassification\chole_bhature\298.jpg,chole_bhature
3593,..\..\data\raw\FoodClassification\dhokla\110.jpg,dhokla
3594,..\..\data\raw\FoodClassification\pakode\190.jpg,pakode
3595,..\..\data\raw\FoodClassification\burger\125.jpg,burger
3596,..\..\data\raw\FoodClassification\idli\304.jpg,idli
3597,..\..\data\raw\FoodClassification\jalebi\196.jpg,jalebi
3598,..\..\data\raw\FoodClassification\jalebi\032.jpg,jalebi
3599,..\..\data\raw\FoodClassification\pakode\137.jpg,pakode
3600,..\..\data\raw\FoodClassification\dal_makhani\114.jpg,dal_makhani
3601,..\..\data\raw\FoodClassification\pizza\017.jpg,pizza
3602,..\..\data\raw\FoodClassification\masala_dosa\008.jpg,masala_dosa
3603,..\..\data\raw\FoodClassification\kadai_paneer\246.jpg,kadai_paneer
3604,..\..\data\raw\FoodClassification\fried_rice\119.jpg,fried_rice
3605,..\..\data\raw\FoodClassification\fried_rice\129.jpg,fried_rice
3606,..\..\data\raw\FoodClassification\kaathi_rolls\104.jpg,kaathi_rolls
3607,..\..\data\raw\FoodClassification\samosa\069.jpg,samosa
3608,..\..\data\raw\FoodClassification\jalebi\220.jpg,jalebi
3609,..\..\data\raw\FoodClassification\dhokla\260.jpg,dhokla
3610,..\..\data\raw\FoodClassification\chole_bhature\254.jpg,chole_bhature
3611,..\..\data\raw\FoodClassification\chapati\387.jpg,chapati
3612,..\..\data\raw\FoodClassification\kulfi\208.jpg,kulfi
3613,..\..\data\raw\FoodClassification\pav_bhaji\209.jpg,pav_bhaji
3614,..\..\data\raw\FoodClassification\paani_puri\071.jpg,paani_puri
3615,..\..\data\raw\FoodClassification\chole_bhature\215.jpg,chole_bhature
3616,..\..\data\raw\FoodClassification\dhokla\165.jpg,dhokla
3617,..\..\data\raw\FoodClassification\samosa\115.jpg,samosa
3618,..\..\data\raw\FoodClassification\dal_makhani\208.jpg,dal_makhani
3619,..\..\data\raw\FoodClassification\chai\372.jpg,chai
3620,..\..\data\raw\FoodClassification\kaathi_rolls\001.jpg,kaathi_rolls
3621,..\..\data\raw\FoodClassification\butter_naan\211.jpg,butter_naan
3622,..\..\data\raw\FoodClassification\jalebi\060.jpg,jalebi
3623,..\..\data\raw\FoodClassification\pizza\026.jpg,pizza
3624,..\..\data\raw\FoodClassification\momos\201.jpg,momos
3625,..\..\data\raw\FoodClassification\dhokla\056.jpg,dhokla
3626,..\..\data\raw\FoodClassification\pav_bhaji\334.jpg,pav_bhaji
3627,..\..\data\raw\FoodClassification\chapati\204.jpg,chapati
3628,..\..\data\raw\FoodClassification\kulfi\032.jpg,kulfi
3629,..\..\data\raw\FoodClassification\jalebi\151.jpg,jalebi
3630,..\..\data\raw\FoodClassification\pizza\023.jpg,pizza
3631,..\..\data\raw\FoodClassification\butter_naan\075.jpg,butter_naan
3632,..\..\data\raw\FoodClassification\kaathi_rolls\226.jpg,kaathi_rolls
3633,..\..\data\raw\FoodClassification\idli\259.jpg,idli
3634,..\..\data\raw\FoodClassification\chole_bhature\059.jpg,chole_bhature
3635,..\..\data\raw\FoodClassification\idli\158.jpg,idli
3636,..\..\data\raw\FoodClassification\paani_puri\076.jpg,paani_puri
3637,..\..\data\raw\FoodClassification\butter_naan\288.jpg,butter_naan
3638,..\..\data\raw\FoodClassification\kulfi\185.jpg,kulfi
3639,..\..\data\raw\FoodClassification\kaathi_rolls\140.jpg,kaathi_rolls
3640,..\..\data\raw\FoodClassification\pakode\115.jpg,pakode
3641,..\..\data\raw\FoodClassification\butter_naan\282.jpg,butter_naan
3642,..\..\data\raw\FoodClassification\butter_naan\173.jpg,butter_naan
3643,..\..\data\raw\FoodClassification\butter_naan\091.jpg,butter_naan
3644,..\..\data\raw\FoodClassification\paani_puri\105.jpg,paani_puri
3645,..\..\data\raw\FoodClassification\samosa\180.jpg,samosa
3646,..\..\data\raw\FoodClassification\chai\106.jpg,chai
3647,..\..\data\raw\FoodClassification\pav_bhaji\193.jpg,pav_bhaji
3648,..\..\data\raw\FoodClassification\pav_bhaji\222.jpg,pav_bhaji
3649,..\..\data\raw\FoodClassification\kulfi\130.jpg,kulfi
3650,..\..\data\raw\FoodClassification\pizza\014.jpg,pizza
3651,..\..\data\raw\FoodClassification\paani_puri\063.jpg,paani_puri
3652,..\..\data\raw\FoodClassification\burger\134.jpg,burger
3653,..\..\data\raw\FoodClassification\chai\201.jpg,chai
3654,..\..\data\raw\FoodClassification\chapati\338.jpg,chapati
3655,..\..\data\raw\FoodClassification\chai\341.jpg,chai
3656,..\..\data\raw\FoodClassification\pakode\155.jpg,pakode
3657,..\..\data\raw\FoodClassification\dhokla\062.jpg,dhokla
3658,..\..\data\raw\FoodClassification\idli\086.jpg,idli
3659,..\..\data\raw\FoodClassification\butter_naan\084.jpg,butter_naan
3660,..\..\data\raw\FoodClassification\dal_makhani\054.jpg,dal_makhani
3661,..\..\data\raw\FoodClassification\jalebi\222.jpg,jalebi
3662,..\..\data\raw\FoodClassification\masala_dosa\222.jpg,masala_dosa
3663,..\..\data\raw\FoodClassification\pakode\129.jpg,pakode
3664,..\..\data\raw\FoodClassification\pakode\138.jpg,pakode
3665,..\..\data\raw\FoodClassification\pizza\063.jpg,pizza
3666,..\..\data\raw\FoodClassification\kaathi_rolls\108.jpg,kaathi_rolls
3667,..\..\data\raw\FoodClassification\kaathi_rolls\121.jpg,kaathi_rolls
3668,..\..\data\raw\FoodClassification\masala_dosa\108.jpg,masala_dosa
3669,..\..\data\raw\FoodClassification\idli\212.jpg,idli
3670,..\..\data\raw\FoodClassification\burger\161.jpg,burger
3671,..\..\data\raw\FoodClassification\dal_makhani\086.jpg,dal_makhani
3672,..\..\data\raw\FoodClassification\chole_bhature\133.jpg,chole_bhature
3673,..\..\data\raw\FoodClassification\dal_makhani\025.jpg,dal_makhani
3674,..\..\data\raw\FoodClassification\pav_bhaji\007.jpg,pav_bhaji
3675,..\..\data\raw\FoodClassification\jalebi\253.jpg,jalebi
3676,..\..\data\raw\FoodClassification\masala_dosa\297.jpg,masala_dosa
3677,..\..\data\raw\FoodClassification\chai\208.jpg,chai
3678,..\..\data\raw\FoodClassification\pav_bhaji\325.jpg,pav_bhaji
3679,..\..\data\raw\FoodClassification\burger\247.jpg,burger
3680,..\..\data\raw\FoodClassification\fried_rice\315.jpg,fried_rice
3681,..\..\data\raw\FoodClassification\jalebi\063.jpg,jalebi
3682,..\..\data\raw\FoodClassification\kadai_paneer\015.jpg,kadai_paneer
3683,..\..\data\raw\FoodClassification\chai\171.jpg,chai
3684,..\..\data\raw\FoodClassification\kadai_paneer\068.jpg,kadai_paneer
3685,..\..\data\raw\FoodClassification\pizza\120.jpg,pizza
3686,..\..\data\raw\FoodClassification\fried_rice\212.jpg,fried_rice
3687,..\..\data\raw\FoodClassification\chapati\065.jpg,chapati
3688,..\..\data\raw\FoodClassification\masala_dosa\066.jpg,masala_dosa
3689,..\..\data\raw\FoodClassification\chole_bhature\324.jpg,chole_bhature
3690,..\..\data\raw\FoodClassification\samosa\215.jpg,samosa
3691,..\..\data\raw\FoodClassification\pakode\110.jpg,pakode
3692,..\..\data\raw\FoodClassification\butter_naan\169.jpg,butter_naan
3693,..\..\data\raw\FoodClassification\idli\283.jpg,idli
3694,..\..\data\raw\FoodClassification\chole_bhature\148.jpg,chole_bhature
3695,..\..\data\raw\FoodClassification\butter_naan\296.jpg,butter_naan
3696,..\..\data\raw\FoodClassification\dal_makhani\103.jpg,dal_makhani
3697,..\..\data\raw\FoodClassification\butter_naan\126.jpg,butter_naan
3698,..\..\data\raw\FoodClassification\dal_makhani\004.jpg,dal_makhani
3699,..\..\data\raw\FoodClassification\pakode\145.jpg,pakode
3700,..\..\data\raw\FoodClassification\pav_bhaji\327.jpg,pav_bhaji
3701,..\..\data\raw\FoodClassification\butter_naan\073.jpg,butter_naan
3702,..\..\data\raw\FoodClassification\butter_naan\069.jpg,butter_naan
3703,..\..\data\raw\FoodClassification\kadai_paneer\087.jpg,kadai_paneer
3704,..\..\data\raw\FoodClassification\kadai_paneer\345.jpg,kadai_paneer
3705,..\..\data\raw\FoodClassification\chole_bhature\348.jpg,chole_bhature
3706,..\..\data\raw\FoodClassification\kaathi_rolls\042.jpg,kaathi_rolls
3707,..\..\data\raw\FoodClassification\dal_makhani\294.jpg,dal_makhani
3708,..\..\data\raw\FoodClassification\kadai_paneer\104.jpg,kadai_paneer
3709,..\..\data\raw\FoodClassification\dhokla\103.jpg,dhokla
3710,..\..\data\raw\FoodClassification\samosa\078.jpg,samosa
3711,..\..\data\raw\FoodClassification\kulfi\087.jpg,kulfi
3712,..\..\data\raw\FoodClassification\momos\238.jpg,momos
3713,..\..\data\raw\FoodClassification\pav_bhaji\336.jpg,pav_bhaji
3714,..\..\data\raw\FoodClassification\pav_bhaji\221.jpg,pav_bhaji
3715,..\..\data\raw\FoodClassification\jalebi\064.jpg,jalebi
3716,..\..\data\raw\FoodClassification\paani_puri\019.jpg,paani_puri
3717,..\..\data\raw\FoodClassification\samosa\201.jpg,samosa
3718,..\..\data\raw\FoodClassification\jalebi\175.jpg,jalebi
3719,..\..\data\raw\FoodClassification\fried_rice\284.jpg,fried_rice
3720,..\..\data\raw\FoodClassification\chai\133.jpg,chai
3721,..\..\data\raw\FoodClassification\dhokla\225.jpg,dhokla
3722,..\..\data\raw\FoodClassification\chole_bhature\115.jpg,chole_bhature
3723,..\..\data\raw\FoodClassification\dhokla\102.jpg,dhokla
3724,..\..\data\raw\FoodClassification\momos\011.jpg,momos
3725,..\..\data\raw\FoodClassification\chapati\349.jpg,chapati
3726,..\..\data\raw\FoodClassification\momos\010.jpg,momos
3727,..\..\data\raw\FoodClassification\kaathi_rolls\111.jpg,kaathi_rolls
3728,..\..\data\raw\FoodClassification\masala_dosa\010.jpg,masala_dosa
3729,..\..\data\raw\FoodClassification\pizza\257.jpg,pizza
3730,..\..\data\raw\FoodClassification\dal_makhani\101.jpg,dal_makhani
3731,..\..\data\raw\FoodClassification\pav_bhaji\071.jpg,pav_bhaji
3732,..\..\data\raw\FoodClassification\masala_dosa\199.jpg,masala_dosa
3733,..\..\data\raw\FoodClassification\burger\300.jpg,burger
3734,..\..\data\raw\FoodClassification\chai\219.jpg,chai
3735,..\..\data\raw\FoodClassification\butter_naan\161.jpg,butter_naan
3736,..\..\data\raw\FoodClassification\kaathi_rolls\016.jpg,kaathi_rolls
3737,..\..\data\raw\FoodClassification\pakode\177.jpg,pakode
3738,..\..\data\raw\FoodClassification\pakode\139.jpg,pakode
3739,..\..\data\raw\FoodClassification\fried_rice\033.jpg,fried_rice
3740,..\..\data\raw\FoodClassification\chole_bhature\113.jpg,chole_bhature
3741,..\..\data\raw\FoodClassification\kadai_paneer\123.jpg,kadai_paneer
3742,..\..\data\raw\FoodClassification\pakode\215.jpg,pakode
3743,..\..\data\raw\FoodClassification\chapati\303.jpg,chapati
3744,..\..\data\raw\FoodClassification\jalebi\114.jpg,jalebi
3745,..\..\data\raw\FoodClassification\chai\185.jpg,chai
3746,..\..\data\raw\FoodClassification\chapati\312.jpg,chapati
3747,..\..\data\raw\FoodClassification\paani_puri\002.jpg,paani_puri
3748,..\..\data\raw\FoodClassification\samosa\194.jpg,samosa
3749,..\..\data\raw\FoodClassification\burger\100.jpg,burger
3750,..\..\data\raw\FoodClassification\samosa\203.jpg,samosa
3751,..\..\data\raw\FoodClassification\idli\097.jpg,idli
3752,..\..\data\raw\FoodClassification\pizza\108.jpg,pizza
3753,..\..\data\raw\FoodClassification\chole_bhature\144.jpg,chole_bhature
3754,..\..\data\raw\FoodClassification\kaathi_rolls\127.jpg,kaathi_rolls
3755,..\..\data\raw\FoodClassification\masala_dosa\094.jpg,masala_dosa
3756,..\..\data\raw\FoodClassification\pav_bhaji\101.jpg,pav_bhaji
3757,..\..\data\raw\FoodClassification\kulfi\120.jpg,kulfi
3758,..\..\data\raw\FoodClassification\chole_bhature\161.jpg,chole_bhature
3759,..\..\data\raw\FoodClassification\dal_makhani\214.jpg,dal_makhani
3760,..\..\data\raw\FoodClassification\pav_bhaji\125.jpg,pav_bhaji
3761,..\..\data\raw\FoodClassification\kulfi\229.jpg,kulfi
3762,..\..\data\raw\FoodClassification\kaathi_rolls\217.jpg,kaathi_rolls
3763,..\..\data\raw\FoodClassification\dhokla\050.jpg,dhokla
3764,..\..\data\raw\FoodClassification\pakode\100.jpg,pakode
3765,..\..\data\raw\FoodClassification\chole_bhature\004.jpg,chole_bhature
3766,..\..\data\raw\FoodClassification\kulfi\084.jpg,kulfi
3767,..\..\data\raw\FoodClassification\pizza\118.jpg,pizza
3768,..\..\data\raw\FoodClassification\masala_dosa\156.jpg,masala_dosa
3769,..\..\data\raw\FoodClassification\kaathi_rolls\228.jpg,kaathi_rolls
3770,..\..\data\raw\FoodClassification\chole_bhature\382.jpg,chole_bhature
3771,..\..\data\raw\FoodClassification\fried_rice\208.jpg,fried_rice
3772,..\..\data\raw\FoodClassification\pakode\269.jpg,pakode
3773,..\..\data\raw\FoodClassification\fried_rice\088.jpg,fried_rice
3774,..\..\data\raw\FoodClassification\masala_dosa\213.jpg,masala_dosa
3775,..\..\data\raw\FoodClassification\kulfi\057.jpg,kulfi
3776,..\..\data\raw\FoodClassification\burger\185.jpg,burger
3777,..\..\data\raw\FoodClassification\chapati\146.jpg,chapati
3778,..\..\data\raw\FoodClassification\idli\182.jpg,idli
3779,..\..\data\raw\FoodClassification\kaathi_rolls\120.jpg,kaathi_rolls
3780,..\..\data\raw\FoodClassification\jalebi\186.jpg,jalebi
3781,..\..\data\raw\FoodClassification\chapati\284.jpg,chapati
3782,..\..\data\raw\FoodClassification\kadai_paneer\175.jpg,kadai_paneer
3783,..\..\data\raw\FoodClassification\kadai_paneer\319.jpg,kadai_paneer
3784,..\..\data\raw\FoodClassification\chapati\316.jpg,chapati
3785,..\..\data\raw\FoodClassification\fried_rice\343.jpg,fried_rice
3786,..\..\data\raw\FoodClassification\dhokla\129.jpg,dhokla
3787,..\..\data\raw\FoodClassification\kadai_paneer\140.jpg,kadai_paneer
3788,..\..\data\raw\FoodClassification\burger\292.jpg,burger
3789,..\..\data\raw\FoodClassification\chole_bhature\373.jpg,chole_bhature
3790,..\..\data\raw\FoodClassification\momos\160.jpg,momos
3791,..\..\data\raw\FoodClassification\fried_rice\274.jpg,fried_rice
3792,..\..\data\raw\FoodClassification\masala_dosa\079.jpg,masala_dosa
3793,..\..\data\raw\FoodClassification\jalebi\237.jpg,jalebi
3794,..\..\data\raw\FoodClassification\momos\194.jpg,momos
3795,..\..\data\raw\FoodClassification\fried_rice\028.jpg,fried_rice
3796,..\..\data\raw\FoodClassification\pav_bhaji\163.jpg,pav_bhaji
3797,..\..\data\raw\FoodClassification\dhokla\283.jpg,dhokla
3798,..\..\data\raw\FoodClassification\butter_naan\295.jpg,butter_naan
3799,..\..\data\raw\FoodClassification\butter_naan\070.jpg,butter_naan
3800,..\..\data\raw\FoodClassification\paani_puri\008.jpg,paani_puri
3801,..\..\data\raw\FoodClassification\kaathi_rolls\202.jpg,kaathi_rolls
3802,..\..\data\raw\FoodClassification\jalebi\067.jpg,jalebi
3803,..\..\data\raw\FoodClassification\butter_naan\199.jpg,butter_naan
3804,..\..\data\raw\FoodClassification\butter_naan\260.jpg,butter_naan
3805,..\..\data\raw\FoodClassification\fried_rice\187.jpg,fried_rice
3806,..\..\data\raw\FoodClassification\masala_dosa\020.jpg,masala_dosa
3807,..\..\data\raw\FoodClassification\dhokla\001.jpg,dhokla
3808,..\..\data\raw\FoodClassification\dal_makhani\303.jpg,dal_makhani
3809,..\..\data\raw\FoodClassification\idli\156.jpg,idli
3810,..\..\data\raw\FoodClassification\kadai_paneer\107.jpg,kadai_paneer
3811,..\..\data\raw\FoodClassification\chai\144.jpg,chai
3812,..\..\data\raw\FoodClassification\jalebi\241.jpg,jalebi
3813,..\..\data\raw\FoodClassification\pizza\261.jpg,pizza
3814,..\..\data\raw\FoodClassification\dhokla\076.jpg,dhokla
3815,..\..\data\raw\FoodClassification\momos\213.jpg,momos
3816,..\..\data\raw\FoodClassification\pav_bhaji\073.jpg,pav_bhaji
3817,..\..\data\raw\FoodClassification\chole_bhature\395.jpg,chole_bhature
3818,..\..\data\raw\FoodClassification\momos\207.jpg,momos
3819,..\..\data\raw\FoodClassification\dal_makhani\226.jpg,dal_makhani
3820,..\..\data\raw\FoodClassification\pav_bhaji\300.jpg,pav_bhaji
3821,..\..\data\raw\FoodClassification\chapati\398.jpg,chapati
3822,..\..\data\raw\FoodClassification\dal_makhani\110.jpg,dal_makhani
3823,..\..\data\raw\FoodClassification\masala_dosa\086.jpg,masala_dosa
3824,..\..\data\raw\FoodClassification\kaathi_rolls\124.jpg,kaathi_rolls
3825,..\..\data\raw\FoodClassification\fried_rice\272.jpg,fried_rice
3826,..\..\data\raw\FoodClassification\pakode\213.jpg,pakode
3827,..\..\data\raw\FoodClassification\kadai_paneer\217.jpg,kadai_paneer
3828,..\..\data\raw\FoodClassification\pav_bhaji\148.jpg,pav_bhaji
3829,..\..\data\raw\FoodClassification\momos\102.jpg,momos
3830,..\..\data\raw\FoodClassification\idli\233.jpg,idli
3831,..\..\data\raw\FoodClassification\butter_naan\119.jpg,butter_naan
3832,..\..\data\raw\FoodClassification\dal_makhani\093.jpg,dal_makhani
3833,..\..\data\raw\FoodClassification\butter_naan\080.jpg,butter_naan
3834,..\..\data\raw\FoodClassification\chapati\289.jpg,chapati
3835,..\..\data\raw\FoodClassification\chapati\251.jpg,chapati
3836,..\..\data\raw\FoodClassification\butter_naan\095.jpg,butter_naan
3837,..\..\data\raw\FoodClassification\pav_bhaji\021.jpg,pav_bhaji
3838,..\..\data\raw\FoodClassification\kadai_paneer\262.jpg,kadai_paneer
3839,..\..\data\raw\FoodClassification\jalebi\103.jpg,jalebi
3840,..\..\data\raw\FoodClassification\momos\301.jpg,momos
3841,..\..\data\raw\FoodClassification\dhokla\269.jpg,dhokla
3842,..\..\data\raw\FoodClassification\kadai_paneer\244.jpg,kadai_paneer
3843,..\..\data\raw\FoodClassification\dhokla\111.jpg,dhokla
3844,..\..\data\raw\FoodClassification\fried_rice\121.jpg,fried_rice
3845,..\..\data\raw\FoodClassification\butter_naan\275.jpg,butter_naan
3846,..\..\data\raw\FoodClassification\pav_bhaji\076.jpg,pav_bhaji
3847,..\..\data\raw\FoodClassification\pizza\082.jpg,pizza
3848,..\..\data\raw\FoodClassification\jalebi\212.jpg,jalebi
3849,..\..\data\raw\FoodClassification\pav_bhaji\087.jpg,pav_bhaji
3850,..\..\data\raw\FoodClassification\dhokla\140.jpg,dhokla
3851,..\..\data\raw\FoodClassification\masala_dosa\166.jpg,masala_dosa
3852,..\..\data\raw\FoodClassification\momos\312.jpg,momos
3853,..\..\data\raw\FoodClassification\samosa\068.jpg,samosa
